country_code,country,media_type,tmdb_id,title,original_title,original_language,release_date,genre_ids,genres,popularity,vote_average,vote_count,overview,poster_path,only_abroad
JP,일본,movie,949838,72시간,72 HOURS,en,2026-07-20,"35,80","코미디, 범죄",85.235,6.778,272,20대 청년들의 단체 채팅방에 실수로 초대된 마흔 살 기업 임원. 커리어를 지키기 위해 마이애미에서 열리는 광란의 총각 파티에 합류한다.,/3CgkGMUnfR2gfuvO2DUnxCOV5Vi.jpg,False
JP,일본,movie,1930,어메이징 스파이더맨,The Amazing Spider-Man,en,2012-06-23,"28,12,878","액션, 모험, SF",93.8603,6.747,18801,"어릴적 사라진 부모 대신 삼촌 내외와 살고 있는 피터 파커는 평범한 학교 생활을 하며 일상을 보내고, 같은 학교 학생 그웬 스테이시와 첫사랑에 빠져 우정과 사랑, 그리고 둘 만의 비밀을 키워나간다. 어느 날 아버지가 사용했던 가방을 발견하고 부모님의 실종사건에 대한 의심을 품게 된 그는 숨겨져 왔던 과거의 비밀을 추적하게 된다. 아버지의 옛 동료 코너스 박사의 실험실을 찾아가게 된 피터는 우연한 사고로 특별한 능력을 갖게 되고, 피터의 도움으로 연구를 완성한 코너스 박사는 자신의 숨겨진 자아인 악당 리자드를 탄생시키는데...",/a1Kup5VnmxjAHnsT3Sz7RtrC9UU.jpg,True
JP,일본,movie,1487861,엘리지의 그림자,Elize: Sombras de uma Mulher,pt,2026-07-22,"53,80,18","스릴러, 범죄, 드라마",70.277,7.375,132,"브라질을 충격에 빠뜨린 엘리지 마쓰나가 사건에서 영감을 받은 작품. 《엘리지의 그림자》는 남편을 살해하고 시신을 훼손한 엘리지의 이야기를 픽션의 시각으로 재구성해, 파란만장한 관계의 내막과 끔찍한 범죄로 이어진 선택을 조명한다.",/rfGsWCzUDVtv9DXW0hTbZeuTA6R.jpg,False
JP,일본,movie,1007757,뒤바뀐 친구들의 신비한 모험,Swapped,en,2026-05-01,"12,16,10751,14","모험, 애니메이션, 가족, 판타지",63.4762,8.89,2063,갑자기 몸이 뒤바뀌게 된 작은 숲속 생물과 위풍당당한 새. 일생일대의 모험을 헤쳐나가기 위해 어쩔 수 없이 힘을 합친다.,/uv0iRQXDbtWHo1zPk3TZNo4Biti.jpg,False
JP,일본,movie,550,파이트 클럽,Fight Club,en,1999-10-15,"18,53","드라마, 스릴러",52.1098,8.437,32547,"자동차 회사의 리콜 심사관으로 일하는 주인공은 일상의 무료함과 공허함 속에서 늘 새로운 탈출을 꿈꾼다. 그는 비행기에서 자신을 비누 제조업자라고 소개하는 타일러 더든을 만난다. 집에 돌아온 주인공은 아파트가 누군가에 의해 폭파되었음을 발견하고, 타일러에게 도움을 청해 함께 생활하게 된다. 어느 날 밤 타일러는 주인공에게 자신을 때려달라고 부탁한다. 사람은 싸워봐야 진정한 자신을 알 수 있다는 것이다. 결국 이들은 매주 토요일 밤 술집 지하에서 맨주먹으로 격투를 벌이는 파이트 클럽을 결성하기에 이르는데...",/eKZ07Ted7VHxQjbuZrRBFOamcKJ.jpg,False
JP,일본,movie,122,반지의 제왕: 왕의 귀환,The Lord of the Rings: The Return of the King,en,2003-12-17,"12,14,28","모험, 판타지, 액션",54.0631,8.503,27009,"사우론이 인간들의 마지막 요새인 곤도르를 향해 야욕을 드러내고 있는 한편, 아라곤은 쇠락해가고 있는 곤도르의 재건을 위해 왕위 계승을 신중하게 결정지어야만 하는 상황. 이제 중간대륙의 미래는 그의 어깨에 달려있는 것. 사우론이 이끄는 어둠의 군대와의 마지막 전투를 위해 간달프는 곤도르에 흩어져 있던 병사들을 모으고, 로한의 왕 세오덴에게 도움을 받기도 하지만 사우론의 군대에 비하면 열세를 면치 못한다. 그러나 그들은 중간대륙을 사우론의 야욕으로부터 지키려는 사명감과, 마지막 반지 운반자에게 임무를 끝낼 기회를 주기 위해 어둠의 군대를 향해 돌진하게 되는데...",/n8BPIRqvj1SdTRND828ANXhmSng.jpg,False
JP,일본,movie,671,해리 포터와 마법사의 돌,Harry Potter and the Philosopher's Stone,en,2001-11-16,"12,14","모험, 판타지",56.0599,7.902,29938,"해리 포터는 위압적인 버논 숙부와 냉담한 이모 페투니아, 욕심 많고 버릇없는 사촌 더즐리 밑에서 갖은 구박을 견디며 계단 밑 벽장에서 생활한다. 이모네 식구들 역시 해리와의 동거가 불편하기는 마찬가지. 이모 페투니아에겐 해리가 이상한 언니 부부에 관한 기억을 떠올리게 만드는 달갑지 않은 존재다. 11살 생일이 며칠 앞으로 다가왔지만 한번도 생일파티를 치르거나 제대로 된 생일선물을 받아 본 적이 없는 해리로서는 특별히 신날 것도 기대 할 것도 없다. 11살 생일을 며칠 앞둔 어느 날 해리에게 초록색 잉크로 쓰여진 한 통의 편지가 배달된다. 그 편지의 내용은 다름 아닌 해리의 11살 생일을 맞이하여 호그와트에서 보낸 입학 초대장이었다. 그리고 해리의 생일을 축하하러 온 거인 해그리드는 해리가 모르고 있었던 해리의 진정한 정체를 알려주는데...",/8YaP48tVfngbURGldWk1I5odsBK.jpg,True
JP,일본,movie,872585,오펜하이머,Oppenheimer,en,2023-07-19,"18,36","드라마, 역사",54.5797,8.024,12167,세상을 구하기 위해 세상을 파괴할 지도 모르는 선택을 해야 하는 천재 과학자의 핵개발 프로젝트.,/jpD6z9fgNe7OqsHoDeAWQWoULde.jpg,True
JP,일본,movie,1318447,정점,Apex,en,2026-04-24,"28,53","액션, 스릴러",48.7424,6.885,1771,"슬픔에 잠긴 채 호주 오지로 모험을 떠난 여성. 홀로 자신의 한계를 밀어붙이던 중 목숨을 노리는 살인마를 맞닥뜨리고, 그가 교활하게 설계한 뒤틀린 게임에 속수무책으로 휘말린다.",/wGHGVAJGTn2BqsuFfPK8lzPiKjH.jpg,False
JP,일본,movie,120,반지의 제왕: 반지 원정대,The Lord of the Rings: The Fellowship of the Ring,en,2001-12-18,"12,14,28","모험, 판타지, 액션",46.7788,8.441,28021,"호빗이라 불리우는 난장이 종족 중의 한 명인 프로도는 자신의 삼촌에게서 우연히 절대 반지를 물려받게 되고, 마법사 간달프를 통해서 절대반지가 사우론의 손에 들어가면 악의 세력이 세상을 지배하게 된다는 것을 알게 된다. 하지만 절대반지를 영원히 파괴할 수 있는 유일한 방법은 반지가 만들어진 불의 산의 용암에 그것을 던져 넣는 길 뿐이다. 마침내 프로도와 그의 친구들, 엘프족인 레골라스, 난장이족 김리, 두명의 인간 전사 아라곤과 보로미르, 그리고 마법사 간달프로 구성된 반지 원정대가 길고도 험난한 여정을 떠나게 되는데...",/r18JdjImbWDRwkbVDIzWoLQqkCo.jpg,False
JP,일본,movie,803796,케이팝 데몬 헌터스,KPop Demon Hunters,en,2025-06-20,"14,10402,35,16","판타지, 음악, 코미디, 애니메이션",45.625,8.007,3065,"케이팝 슈퍼스타 루미, 미라, 조이. 매진을 기록하는 대형 스타디움 공연이 없을 때면 이들은 또 다른 활동에 나선다. 바로 비밀 능력을 이용해 팬들을 초자연적 위협으로부터 보호하는 것.",/5fqcLmrgVDicMuGLOa9PKErFP72.jpg,False
JP,일본,movie,1265609,워 머신: 전쟁 기계,War Machine,en,2026-02-12,"28,878,53","액션, SF, 스릴러",41.2676,7.44,2234,미 육군 레인저 훈련에서 마지막 혹독한 임무를 받은 전투 공병. 자신이 속한 부대를 이끌고 거대한 외계 살상 병기에 맞서 싸워야 한다.,/cfeIYPthWgq5XFZnx7cbpr7xFTp.jpg,False
JP,일본,movie,496243,기생충,기생충,ko,2019-05-30,"35,53,18","코미디, 스릴러, 드라마",41.3171,8.489,21019,"전원 백수로 살 길 막막하지만 사이는 좋은 기택 가족. 장남 기우에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박 사장 집으로 향하는 기우. 글로벌 IT기업의 CEO인 박 사장의 저택에 도착하자 젊고 아름다운 사모님 연교와 가정부 문광이 기우를 맞이한다. 큰 문제 없이 박 사장의 딸 다혜의 과외를 시작한 기우. 그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고  있는데.....",/jjHccoFjbqlfr4VGLVLT7yek0Xn.jpg,False
JP,일본,movie,121,반지의 제왕: 두 개의 탑,The Lord of the Rings: The Two Towers,en,2002-12-18,"12,14,28","모험, 판타지, 액션",41.9497,8.425,24281,"9명의 반지원정대는 사우론의 세력에 맞서 반지를 지켜냈지만 반지 원정대는 뿔뿔이 흩어지게 된다. 메리와 피핀을 구하기 위해 우르크하이 군대를 추격하던 아라곤과 레골라스, 김리는 유령 숲에서 백색의 마법사로 부활한 마법사 간달프를 만나게 되고 사우론이 암흑세계의 두 개의 탑을 통합하여 점점 그 세력을 넓혀가고 있다는 사실을 듣게 된다. 이에 아라곤과 원정대는 중간계의 선한 무리의 통합을 이뤄 사우론의 세력을 견제해야 하는 큰 임무를 맡게 된다. 하지만 원수지간인 곤도르와 로한으로 나뉜 인간 종족의 통합은 쉽지 않고 게다가 로한의 왕마저 사루만에게 동화되는데...",/zxZdTi3fA7aDxEOivmzZAY2bmTu.jpg,False
JP,일본,movie,672,해리 포터와 비밀의 방,Harry Potter and the Chamber of Secrets,en,2002-11-13,"12,14","모험, 판타지",41.9111,7.707,23854,"해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다. 마법이라면 질색을 하는 페투니아 이모와 버논 이모부의 구박도 그렇지만, 무엇보다 속상한 건 단짝이었던 론 위즐리와 헤르미온느 그레인저가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것.  그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다. 호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것. 도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다. 그러나 도비와 더즐리 가족의 방해에도 불구, 해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출, 따뜻한 가족애가 넘치는 론의 집으로 가는데...",/bo8FuQPWKLqbg3WgAXYISkwrbZ9.jpg,True
JP,일본,movie,438631,듄,Dune,en,2021-09-15,"878,12","SF, 모험",36.0259,7.8,15248,"10191년, 아트레이데스 가문의 후계자인 폴은 시간과 공간을 초월해 과거와 미래를 모두 볼 수 있고, 더 나은 미래를 만들 유일한 구원자인 예지된 자의 운명을 타고났다. 그리고 어떤 계시처럼 매일 꿈에서 아라키스의 행성에 있는 한 여인을 만난다. 귀족들이 지지하는 아트레이데스 가문에 대한 황제의 질투는 폴과 그 일족들을 죽음이 기다리는 아라키스로 이끄는데...",/7zV8FTYofAORGm0Umgh1mNNCym8.jpg,True
JP,일본,movie,673,해리 포터와 아즈카반의 죄수,Harry Potter and the Prisoner of Azkaban,en,2004-05-31,"12,14","모험, 판타지",39.6696,8.01,23418,"13세가 된 해리 포터는 또 한번의 여름 방학을 이모 가족인 더즐리 일가와 우울하게 보내야 했다. 물론 마법을 쓰는 건 일체 금지. 하지만, 버논 이모부의 누이인 마지 아줌마가 더즐리 가를 방문하면서 상황은 변한다. 위압적인 마지는 해리에겐 늘 공포의 대상. 마지 아줌마 때문에 스트레스를 받던 해리는 급기야 실수로 그녀를 거대한 괴물 풍선으로 만들어 하늘 높이 띄워 보내버리고 만다. 이모와 이모부에게 벌을 받을 것도 두렵고, 일반 세상에선 마법 사용이 금지돼 있는 것을 어겼기 때문에 호그와트 마법학교와 마법부의 징계가 걱정된 해리는 밤의 어둠 속으로 도망치지만, 순식간에 근사한 보라색 3층 버스에 태워져 한 술집으로 인도되고 마는데...",/anwNl1xbzXoj5Ax1nVw3WoDzHlw.jpg,True
JP,일본,movie,674,해리 포터와 불의 잔,Harry Potter and the Goblet of Fire,en,2005-11-16,"12,14","모험, 판타지",39.1877,7.802,22427,"요즘 들어 매일 꾸는 악몽 때문에 이마의 상처에 더욱 통증을 느끼는 해리는 친구 론과 헤르미온느와 함께 퀴디치 월드컵에 참가해 악몽에서 벗어날 수 있게 돼 마냥 기쁘다. 그러나 퀴디치 캠프장 근방 하늘에 불길한 기운이 나타난다. 바로 마왕 볼드모트의 상징인 어둠의 표식이 나타난 것. 볼드모트가 13년 전에 자취를 감춘 뒤, 감히 모습을 드러내지 못했던 그의 추종자 데스 이터들이 그 표식을 불러낸 것이다. 두려움으로 가득 찬 해리는 안전한 호그와트 마법학교로 돌아가고 싶어한다. 덤블도어 교장이라면 자신을 지켜줄 수 있을 것이기에. 그러나 올해는 예년과 상황이 좀 다른데...",/uWPnKtu1eutmgBQ2hoWm0Xe8nfN.jpg,True
JP,일본,movie,218,터미네이터,The Terminator,en,1984-10-26,"28,53,878","액션, 스릴러, SF",43.7169,7.686,14876,"1997년, 인간이 만든 인공지능 컴퓨터 전략 방어 네트워크가 스스로의 지능을 갖추고는 인류를 핵전쟁의 참화을 일으켜 30억이라는 인류를 잿더미 속에 묻어버린다. 그리고 남은 인간들은 기계의 지배를 받아 시체를 처리하는 일 등에 동원된다. 이때 비상한 지휘력과 작전으로 인간들을 이끌던 사령관 존 코너는 반기계 연합을 구성, 기계와의 전쟁을 시작하면서 상황은 반전된다. 이에 기계는 존 코너의 탄생 자체를 막기 위해 2029년의 어느 날 타임머신에 터미네이터를 태워서 1984년의 L.A로 보내게 된다.",/y6FmrimVoBBKsERc08VyVP1NyNs.jpg,False
JP,일본,movie,12445,해리 포터와 죽음의 성물 2,Harry Potter and the Deathly Hallows: Part 2,en,2011-07-12,"12,14","모험, 판타지",38.1648,8.08,22227,덤블도어 교장이 남긴 죽음의 성물의 단서를 쫓던 해리 포터는 볼드모트가 그토록 찾아 다닌 절대적인 힘을 가진 지팡이의 비밀을 통해 드디어 마지막 퍼즐을 완성한다. 볼드모트의 영혼이 담긴 다섯 번째 호크룩스를 찾기 위해 마법학교 호그와트로 돌아온 해리와 친구들은 그들을 잡으려는 보안마법에 걸려 위기를 맞지만 덤블도어의 동생인 에버포스의 도움으로 벗어난다. 그리고 그에게서 덤블도어와 어둠의 마법사 그린델왈드에 관한 놀라운 과거에 대해 알게 된다. 한편 볼드모트는 해리에 의해 호크룩스들이 파괴되었음을 느끼고 호그와트로 향한다. 해리를 주축으로 한 불사조 기사단과 죽음을 먹는 자들 간의 전투가 벌어지며 호그와트는 거대한 전쟁터로 변하게 되는데...,/ehUeFvQeo8Vr2aDIKLsLbC8okcw.jpg,True
JP,일본,movie,76341,매드맥스: 분노의 도로,Mad Max: Fury Road,en,2015-05-13,"28,12,878","액션, 모험, SF",39.3025,7.635,24349,"핵전쟁으로 멸망한 22세기. 얼마 남지 않은 물과 기름을 차지한 독재자 임모탄 조가 살아남은 인류를 지배한다. 한편 아내와 딸을 잃고 살아남기 위해 사막을 떠돌던 맥스는 임모탄의 부하들에게 납치되어 노예로 끌려가고, 폭정에 반발한 외팔의 사령관 퓨리오사는 인류 생존의 열쇠를 쥔 임모탄의 여인들을 탈취해 분노의 도로로 폭주한다. 이에 임모탄의 전사인 워보이들과 신인류 눅스는 피주머니 신세로 전락한 맥스를 이끌고 퓨리오사의 뒤를 쫓는데...",/cadVm6gKYYukmPysHGCwrawUHHa.jpg,True
JP,일본,movie,12444,해리 포터와 죽음의 성물 1,Harry Potter and the Deathly Hallows: Part 1,en,2010-11-17,"12,14","모험, 판타지",36.9082,7.734,20607,"덤블도어 교장의 죽음 이후, 마법부는 죽음을 먹는 자들에게 점령당하고 호그와트는 위기에 빠진다. 성년이 되며 해리를 지켜주던 수호 마법은 사라지고 해리와 론, 헤르미온느는 볼드모트 영혼의 조각이 보관된 호크룩스를 찾아 파괴하기 위한 모험을 떠난다. 그러나 이미 볼드모트에 의해 장악된 마법세계에서 죽음을 먹는 자들을 피해 숨어다니는 것만으로도 쉽지 않다. 세 사람에게 남겨진 덤블도어의 유품은 수수께끼처럼 그저 막막하고, 아무런 단서도 없이 떠난 그들의 모험은 불안과 초조함으로 가득하다. 계속되는 시련의 나날 속에 세 친구는 끊임없이 서로에 대한 믿음과 숙명에 대한 의지를 시험받는다.",/lOXvz8HrgOkp7AXGQp1APKeZqag.jpg,True
JP,일본,movie,1306368,더 립,The Rip,en,2026-01-13,"28,53,80","액션, 스릴러, 범죄",32.454,7.087,1817,"허름한 은닉처에서 수백만 달러의 현금을 발견한 마이애미 경찰. 신뢰에 금이 가기 시작하면서 모든 사람, 모든 것이 의심의 대상이 된다.",/o0d6Us9VWOW0nHhoB7ZNIwigARG.jpg,False
JP,일본,movie,675,해리 포터와 불사조 기사단,Harry Potter and the Order of the Phoenix,en,2007-07-08,"12,14","모험, 판타지",35.5743,7.673,21037,"길고도 지루한 여름 날 호그와트 마법학교 다섯 번째 해를 기다리고 있는 해리포터. 이모부 더즐리 식구들과 참고 사는 것도 지겨운데다 친구 론과 헤르미온느에게서는 편지 한 통 오지 않는다. 그러던 중 예상치 못했던 편지 한 장이 도착한다. 그것은 해리가 학교 밖인 리틀 위닝에서 얄미운 사촌 두들리, 즉 머글 앞에서 디멘터들의 공격을 막는 마법을 사용했기 때문에 호그와트 마법학교에서 퇴학 당하게 되었다는 소식이었다. 앞이 캄캄한 해리. 갑자기 어둠의 마법사 오러들이 나타나 해리를 불사조 기사단의 비밀 장소로 데리고 가는데...",/1ItejykqHTbFWbZXdzqlvqriv7K.jpg,True
